surah_number,surah_name,ayah_number,reciter,word_number,start_time_ms,end_time_ms,duration_ms,audio_url
82,Al-Infitar,14,Mishary,2,1400,2320,920,https://audio-cdn.tarteel.ai/quran/alafasy/082014.mp3
82,Al-Infitar,14,Mishary,3,2480,2760,280,https://audio-cdn.tarteel.ai/quran/alafasy/082014.mp3
82,Al-Infitar,14,Mishary,4,3120,5680,2560,https://audio-cdn.tarteel.ai/quran/alafasy/082014.mp3
82,Al-Infitar,15,Mishary,1,0,1040,1040,https://audio-cdn.tarteel.ai/quran/alafasy/082015.mp3
82,Al-Infitar,15,Mishary,2,1370,1470,100,https://audio-cdn.tarteel.ai/quran/alafasy/082015.mp3
82,Al-Infitar,15,Mishary,3,2320,4640,2320,https://audio-cdn.tarteel.ai/quran/alafasy/082015.mp3
82,Al-Infitar,16,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/082016.mp3
82,Al-Infitar,16,Mishary,2,480,600,120,https://audio-cdn.tarteel.ai/quran/alafasy/082016.mp3
82,Al-Infitar,16,Mishary,3,1000,1480,480,https://audio-cdn.tarteel.ai/quran/alafasy/082016.mp3
82,Al-Infitar,16,Mishary,4,1800,6720,4920,https://audio-cdn.tarteel.ai/quran/alafasy/082016.mp3
82,Al-Infitar,17,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/082017.mp3
82,Al-Infitar,17,Mishary,2,1720,2400,680,https://audio-cdn.tarteel.ai/quran/alafasy/082017.mp3
82,Al-Infitar,17,Mishary,3,2610,2710,100,https://audio-cdn.tarteel.ai/quran/alafasy/082017.mp3
82,Al-Infitar,17,Mishary,4,3000,3560,560,https://audio-cdn.tarteel.ai/quran/alafasy/082017.mp3
82,Al-Infitar,17,Mishary,5,3920,6440,2520,https://audio-cdn.tarteel.ai/quran/alafasy/082017.mp3
82,Al-Infitar,18,Mishary,1,0,720,720,https://audio-cdn.tarteel.ai/quran/alafasy/082018.mp3
82,Al-Infitar,18,Mishary,2,930,1030,100,https://audio-cdn.tarteel.ai/quran/alafasy/082018.mp3
82,Al-Infitar,18,Mishary,3,2480,3160,680,https://audio-cdn.tarteel.ai/quran/alafasy/082018.mp3
82,Al-Infitar,18,Mishary,4,3330,3430,100,https://audio-cdn.tarteel.ai/quran/alafasy/082018.mp3
82,Al-Infitar,18,Mishary,5,3720,4320,600,https://audio-cdn.tarteel.ai/quran/alafasy/082018.mp3
82,Al-Infitar,18,Mishary,6,4720,7280,2560,https://audio-cdn.tarteel.ai/quran/alafasy/082018.mp3
82,Al-Infitar,19,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/082019.mp3
82,Al-Infitar,19,Mishary,2,610,710,100,https://audio-cdn.tarteel.ai/quran/alafasy/082019.mp3
82,Al-Infitar,19,Mishary,3,960,1880,920,https://audio-cdn.tarteel.ai/quran/alafasy/082019.mp3
82,Al-Infitar,19,Mishary,4,2360,2520,160,https://audio-cdn.tarteel.ai/quran/alafasy/082019.mp3
82,Al-Infitar,19,Mishary,5,2840,3560,720,https://audio-cdn.tarteel.ai/quran/alafasy/082019.mp3
82,Al-Infitar,19,Mishary,6,4410,4510,100,https://audio-cdn.tarteel.ai/quran/alafasy/082019.mp3
82,Al-Infitar,19,Mishary,7,6320,7320,1000,https://audio-cdn.tarteel.ai/quran/alafasy/082019.mp3
82,Al-Infitar,19,Mishary,8,7480,8560,1080,https://audio-cdn.tarteel.ai/quran/alafasy/082019.mp3
82,Al-Infitar,19,Mishary,9,9370,9470,100,https://audio-cdn.tarteel.ai/quran/alafasy/082019.mp3
109,Al-Kafirun,1,Mishary,1,0,90,90,https://audio-cdn.tarteel.ai/quran/alafasy/109001.mp3
109,Al-Kafirun,1,Mishary,2,470,570,100,https://audio-cdn.tarteel.ai/quran/alafasy/109001.mp3
109,Al-Kafirun,1,Mishary,3,560,3160,2600,https://audio-cdn.tarteel.ai/quran/alafasy/109001.mp3
109,Al-Kafirun,1,Mishary,4,3360,7560,4200,https://audio-cdn.tarteel.ai/quran/alafasy/109001.mp3
109,Al-Kafirun,2,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/109002.mp3
109,Al-Kafirun,2,Mishary,2,2360,3320,960,https://audio-cdn.tarteel.ai/quran/alafasy/109002.mp3
109,Al-Kafirun,2,Mishary,3,3370,3470,100,https://audio-cdn.tarteel.ai/quran/alafasy/109002.mp3
109,Al-Kafirun,2,Mishary,4,3720,7480,3760,https://audio-cdn.tarteel.ai/quran/alafasy/109002.mp3
109,Al-Kafirun,3,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/109003.mp3
109,Al-Kafirun,3,Mishary,2,2120,3160,1040,https://audio-cdn.tarteel.ai/quran/alafasy/109003.mp3
109,Al-Kafirun,3,Mishary,3,3760,4680,920,https://audio-cdn.tarteel.ai/quran/alafasy/109003.mp3
109,Al-Kafirun,3,Mishary,4,5090,5190,100,https://audio-cdn.tarteel.ai/quran/alafasy/109003.mp3
109,Al-Kafirun,3,Mishary,5,6720,8280,1560,https://audio-cdn.tarteel.ai/quran/alafasy/109003.mp3
109,Al-Kafirun,4,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/109004.mp3
109,Al-Kafirun,4,Mishary,2,2040,2480,440,https://audio-cdn.tarteel.ai/quran/alafasy/109004.mp3
109,Al-Kafirun,4,Mishary,3,2680,3440,760,https://audio-cdn.tarteel.ai/quran/alafasy/109004.mp3
109,Al-Kafirun,4,Mishary,4,4210,4310,100,https://audio-cdn.tarteel.ai/quran/alafasy/109004.mp3
109,Al-Kafirun,4,Mishary,5,4880,5680,800,https://audio-cdn.tarteel.ai/quran/alafasy/109004.mp3
109,Al-Kafirun,5,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/109005.mp3
109,Al-Kafirun,5,Mishary,2,1920,3160,1240,https://audio-cdn.tarteel.ai/quran/alafasy/109005.mp3
109,Al-Kafirun,5,Mishary,3,3720,4640,920,https://audio-cdn.tarteel.ai/quran/alafasy/109005.mp3
109,Al-Kafirun,5,Mishary,4,5130,5230,100,https://audio-cdn.tarteel.ai/quran/alafasy/109005.mp3
109,Al-Kafirun,5,Mishary,5,6880,8480,1600,https://audio-cdn.tarteel.ai/quran/alafasy/109005.mp3
109,Al-Kafirun,6,Mishary,1,0,320,320,https://audio-cdn.tarteel.ai/quran/alafasy/109006.mp3
109,Al-Kafirun,6,Mishary,2,640,1440,800,https://audio-cdn.tarteel.ai/quran/alafasy/109006.mp3
109,Al-Kafirun,6,Mishary,3,1800,2400,600,https://audio-cdn.tarteel.ai/quran/alafasy/109006.mp3
109,Al-Kafirun,6,Mishary,4,2600,6280,3680,https://audio-cdn.tarteel.ai/quran/alafasy/109006.mp3
111,Al-Lahab,1,Mishary,1,0,640,640,https://audio-cdn.tarteel.ai/quran/alafasy/111001.mp3
111,Al-Lahab,1,Mishary,2,840,1240,400,https://audio-cdn.tarteel.ai/quran/alafasy/111001.mp3
111,Al-Lahab,1,Mishary,3,3040,3560,520,https://audio-cdn.tarteel.ai/quran/alafasy/111001.mp3
111,Al-Lahab,1,Mishary,4,3880,4440,560,https://audio-cdn.tarteel.ai/quran/alafasy/111001.mp3
111,Al-Lahab,1,Mishary,5,5520,7440,1920,https://audio-cdn.tarteel.ai/quran/alafasy/111001.mp3
111,Al-Lahab,2,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/111002.mp3
111,Al-Lahab,2,Mishary,2,2080,2840,760,https://audio-cdn.tarteel.ai/quran/alafasy/111002.mp3
