surah_number,surah_name,ayah_number,reciter,word_number,start_time_ms,end_time_ms,duration_ms,audio_url
1,Al-Fatiha,6,Abdul Basit,1,0,1440,1440,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/001006.mp3
1,Al-Fatiha,6,Abdul Basit,2,1680,2200,520,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/001006.mp3
1,Al-Fatiha,6,Abdul Basit,3,2520,4800,2280,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/001006.mp3
1,Al-Fatiha,7,Abdul Basit,1,0,2160,2160,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/001007.mp3
1,Al-Fatiha,7,Abdul Basit,2,2400,2760,360,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/001007.mp3
1,Al-Fatiha,7,Abdul Basit,3,3120,3840,720,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/001007.mp3
1,Al-Fatiha,7,Abdul Basit,4,4240,4560,320,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/001007.mp3
1,Al-Fatiha,7,Abdul Basit,5,4760,4880,120,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/001007.mp3
1,Al-Fatiha,7,Abdul Basit,6,5600,6360,760,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/001007.mp3
1,Al-Fatiha,7,Abdul Basit,7,6720,7080,360,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/001007.mp3
1,Al-Fatiha,7,Abdul Basit,8,7330,7430,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/001007.mp3
1,Al-Fatiha,7,Abdul Basit,9,7840,13120,5280,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/001007.mp3
75,Al-Qiyamah,1,Abdul Basit,1,0,70,70,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075001.mp3
75,Al-Qiyamah,1,Abdul Basit,2,1840,2840,1000,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075001.mp3
75,Al-Qiyamah,1,Abdul Basit,3,3040,3800,760,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075001.mp3
75,Al-Qiyamah,1,Abdul Basit,4,4970,5070,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075001.mp3
75,Al-Qiyamah,2,Abdul Basit,1,0,70,70,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075002.mp3
75,Al-Qiyamah,2,Abdul Basit,2,1960,2960,1000,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075002.mp3
75,Al-Qiyamah,2,Abdul Basit,3,3120,4680,1560,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075002.mp3
75,Al-Qiyamah,2,Abdul Basit,4,4880,6960,2080,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075002.mp3
75,Al-Qiyamah,3,Abdul Basit,1,0,1520,1520,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075003.mp3
75,Al-Qiyamah,3,Abdul Basit,2,1920,3680,1760,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075003.mp3
75,Al-Qiyamah,3,Abdul Basit,3,3880,4840,960,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075003.mp3
75,Al-Qiyamah,3,Abdul Basit,4,5360,6360,1000,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075003.mp3
75,Al-Qiyamah,3,Abdul Basit,5,6520,8280,1760,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075003.mp3
75,Al-Qiyamah,4,Abdul Basit,1,0,680,680,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075004.mp3
75,Al-Qiyamah,4,Abdul Basit,2,960,2200,1240,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075004.mp3
75,Al-Qiyamah,4,Abdul Basit,3,2720,3160,440,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075004.mp3
75,Al-Qiyamah,4,Abdul Basit,4,4090,4190,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075004.mp3
75,Al-Qiyamah,4,Abdul Basit,5,4960,6360,1400,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075004.mp3
75,Al-Qiyamah,4,Abdul Basit,6,6560,8240,1680,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075004.mp3
75,Al-Qiyamah,5,Abdul Basit,1,0,70,70,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075005.mp3
75,Al-Qiyamah,5,Abdul Basit,2,1090,1190,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075005.mp3
75,Al-Qiyamah,5,Abdul Basit,3,2360,4080,1720,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075005.mp3
75,Al-Qiyamah,5,Abdul Basit,4,4280,5400,1120,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075005.mp3
75,Al-Qiyamah,5,Abdul Basit,5,5640,7240,1600,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075005.mp3
75,Al-Qiyamah,6,Abdul Basit,1,0,1280,1280,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075006.mp3
75,Al-Qiyamah,6,Abdul Basit,2,1480,2480,1000,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075006.mp3
75,Al-Qiyamah,6,Abdul Basit,3,2720,3320,600,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075006.mp3
75,Al-Qiyamah,6,Abdul Basit,4,4570,4670,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075006.mp3
75,Al-Qiyamah,7,Abdul Basit,1,0,1160,1160,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075007.mp3
75,Al-Qiyamah,7,Abdul Basit,2,1520,2200,680,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075007.mp3
75,Al-Qiyamah,7,Abdul Basit,3,2640,3880,1240,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075007.mp3
75,Al-Qiyamah,8,Abdul Basit,1,0,1160,1160,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075008.mp3
75,Al-Qiyamah,8,Abdul Basit,2,1600,2840,1240,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075008.mp3
75,Al-Qiyamah,9,Abdul Basit,1,0,1200,1200,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075009.mp3
75,Al-Qiyamah,9,Abdul Basit,2,1600,2280,680,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075009.mp3
75,Al-Qiyamah,9,Abdul Basit,3,3040,4360,1320,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075009.mp3
75,Al-Qiyamah,10,Abdul Basit,1,520,1120,600,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075010.mp3
75,Al-Qiyamah,10,Abdul Basit,2,1520,3320,1800,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075010.mp3
75,Al-Qiyamah,10,Abdul Basit,3,3560,4760,1200,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075010.mp3
75,Al-Qiyamah,10,Abdul Basit,4,5120,5680,560,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075010.mp3
75,Al-Qiyamah,10,Abdul Basit,5,6160,7360,1200,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075010.mp3
75,Al-Qiyamah,11,Abdul Basit,1,0,1080,1080,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075011.mp3
75,Al-Qiyamah,11,Abdul Basit,2,2370,2470,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075011.mp3
75,Al-Qiyamah,11,Abdul Basit,3,2920,4400,1480,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075011.mp3
75,Al-Qiyamah,12,Abdul Basit,1,0,440,440,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075012.mp3
75,Al-Qiyamah,12,Abdul Basit,2,1320,1680,360,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075012.mp3
75,Al-Qiyamah,12,Abdul Basit,3,1920,3120,1200,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075012.mp3
75,Al-Qiyamah,12,Abdul Basit,4,3760,5680,1920,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075012.mp3
75,Al-Qiyamah,13,Abdul Basit,1,0,2200,2200,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075013.mp3
75,Al-Qiyamah,13,Abdul Basit,2,2640,4320,1680,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075013.mp3
75,Al-Qiyamah,13,Abdul Basit,3,4520,5760,1240,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075013.mp3
75,Al-Qiyamah,13,Abdul Basit,4,6770,6870,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075013.mp3
75,Al-Qiyamah,13,Abdul Basit,5,7240,8240,1000,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075013.mp3
75,Al-Qiyamah,13,Abdul Basit,6,8440,10120,1680,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075013.mp3
75,Al-Qiyamah,14,Abdul Basit,1,0,1120,1120,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075014.mp3
75,Al-Qiyamah,14,Abdul Basit,2,1520,3320,1800,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075014.mp3
75,Al-Qiyamah,14,Abdul Basit,3,3560,3960,400,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075014.mp3
75,Al-Qiyamah,14,Abdul Basit,4,4920,5280,360,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075014.mp3
75,Al-Qiyamah,14,Abdul Basit,5,5600,7360,1760,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075014.mp3
75,Al-Qiyamah,15,Abdul Basit,1,0,70,70,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075015.mp3
75,Al-Qiyamah,15,Abdul Basit,2,1160,1800,640,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075015.mp3
75,Al-Qiyamah,15,Abdul Basit,3,2160,4520,2360,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075015.mp3
75,Al-Qiyamah,16,Abdul Basit,1,0,70,70,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075016.mp3
75,Al-Qiyamah,16,Abdul Basit,2,1000,2280,1280,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075016.mp3
75,Al-Qiyamah,16,Abdul Basit,3,2650,2750,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075016.mp3
75,Al-Qiyamah,16,Abdul Basit,4,3040,4280,1240,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075016.mp3
75,Al-Qiyamah,16,Abdul Basit,5,4520,5680,1160,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075016.mp3
75,Al-Qiyamah,16,Abdul Basit,6,6850,6900,50,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075016.mp3
75,Al-Qiyamah,17,Abdul Basit,1,0,70,70,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075017.mp3
75,Al-Qiyamah,17,Abdul Basit,2,1960,2440,480,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075017.mp3
75,Al-Qiyamah,17,Abdul Basit,3,2840,3800,960,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075017.mp3
75,Al-Qiyamah,17,Abdul Basit,4,4240,6520,2280,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075017.mp3
75,Al-Qiyamah,18,Abdul Basit,1,0,1080,1080,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075018.mp3
75,Al-Qiyamah,18,Abdul Basit,2,1440,2760,1320,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075018.mp3
75,Al-Qiyamah,18,Abdul Basit,3,3040,4400,1360,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075018.mp3
75,Al-Qiyamah,18,Abdul Basit,4,4400,6440,2040,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075018.mp3
75,Al-Qiyamah,19,Abdul Basit,1,0,2000,2000,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075019.mp3
75,Al-Qiyamah,19,Abdul Basit,2,2290,2390,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075019.mp3
75,Al-Qiyamah,19,Abdul Basit,3,4040,4560,520,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075019.mp3
75,Al-Qiyamah,19,Abdul Basit,4,4960,6800,1840,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075019.mp3
75,Al-Qiyamah,20,Abdul Basit,1,0,1080,1080,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075020.mp3
75,Al-Qiyamah,20,Abdul Basit,2,1450,1550,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075020.mp3
75,Al-Qiyamah,20,Abdul Basit,3,2120,3080,960,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075020.mp3
75,Al-Qiyamah,20,Abdul Basit,4,3760,5760,2000,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075020.mp3
75,Al-Qiyamah,21,Abdul Basit,1,0,1400,1400,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075021.mp3
75,Al-Qiyamah,21,Abdul Basit,2,2200,3920,1720,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075021.mp3
75,Al-Qiyamah,22,Abdul Basit,1,840,1400,560,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075022.mp3
75,Al-Qiyamah,22,Abdul Basit,2,2320,3640,1320,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075022.mp3
75,Al-Qiyamah,22,Abdul Basit,3,4320,6280,1960,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075022.mp3
75,Al-Qiyamah,23,Abdul Basit,1,0,640,640,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075023.mp3
75,Al-Qiyamah,23,Abdul Basit,2,1480,1880,400,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075023.mp3
75,Al-Qiyamah,23,Abdul Basit,3,2160,4120,1960,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075023.mp3
75,Al-Qiyamah,24,Abdul Basit,1,0,1560,1560,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075024.mp3
75,Al-Qiyamah,24,Abdul Basit,2,2560,3840,1280,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075024.mp3
75,Al-Qiyamah,24,Abdul Basit,3,4480,6200,1720,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075024.mp3
75,Al-Qiyamah,25,Abdul Basit,1,0,2160,2160,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075025.mp3
75,Al-Qiyamah,25,Abdul Basit,2,2410,2510,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075025.mp3
75,Al-Qiyamah,25,Abdul Basit,3,3320,4320,1000,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075025.mp3
75,Al-Qiyamah,25,Abdul Basit,4,4730,4830,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075025.mp3
75,Al-Qiyamah,25,Abdul Basit,5,5200,7040,1840,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075025.mp3
75,Al-Qiyamah,26,Abdul Basit,1,0,1040,1040,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075026.mp3
75,Al-Qiyamah,26,Abdul Basit,2,2960,3120,160,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075026.mp3
75,Al-Qiyamah,26,Abdul Basit,3,3440,4360,920,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075026.mp3
75,Al-Qiyamah,26,Abdul Basit,4,4800,6880,2080,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075026.mp3
75,Al-Qiyamah,27,Abdul Basit,1,0,1280,1280,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075027.mp3
75,Al-Qiyamah,27,Abdul Basit,2,1490,1590,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075027.mp3
75,Al-Qiyamah,27,Abdul Basit,3,2720,4360,1640,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075027.mp3
75,Al-Qiyamah,28,Abdul Basit,1,0,1640,1640,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075028.mp3
75,Al-Qiyamah,28,Abdul Basit,2,1920,3120,1200,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075028.mp3
75,Al-Qiyamah,28,Abdul Basit,3,3600,5320,1720,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075028.mp3
75,Al-Qiyamah,29,Abdul Basit,1,0,1760,1760,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075029.mp3
75,Al-Qiyamah,29,Abdul Basit,2,2200,2840,640,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075029.mp3
75,Al-Qiyamah,29,Abdul Basit,3,3080,5040,1960,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075029.mp3
75,Al-Qiyamah,30,Abdul Basit,1,0,560,560,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075030.mp3
75,Al-Qiyamah,30,Abdul Basit,2,1440,1760,320,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075030.mp3
75,Al-Qiyamah,30,Abdul Basit,3,2000,3200,1200,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075030.mp3
75,Al-Qiyamah,30,Abdul Basit,4,3840,5680,1840,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075030.mp3
75,Al-Qiyamah,31,Abdul Basit,1,0,600,600,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075031.mp3
75,Al-Qiyamah,31,Abdul Basit,2,840,1920,1080,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075031.mp3
75,Al-Qiyamah,31,Abdul Basit,3,2090,2190,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075031.mp3
75,Al-Qiyamah,31,Abdul Basit,4,2800,4440,1640,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075031.mp3
75,Al-Qiyamah,32,Abdul Basit,1,1160,1280,120,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075032.mp3
75,Al-Qiyamah,32,Abdul Basit,2,2080,3200,1120,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075032.mp3
75,Al-Qiyamah,32,Abdul Basit,3,3320,5320,2000,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075032.mp3
75,Al-Qiyamah,33,Abdul Basit,1,0,1640,1640,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075033.mp3
75,Al-Qiyamah,33,Abdul Basit,2,2280,2640,360,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075033.mp3
75,Al-Qiyamah,33,Abdul Basit,3,2840,3160,320,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075033.mp3
75,Al-Qiyamah,33,Abdul Basit,4,4640,5240,600,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075033.mp3
75,Al-Qiyamah,33,Abdul Basit,5,6000,7920,1920,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075033.mp3
75,Al-Qiyamah,34,Abdul Basit,1,0,1040,1040,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075034.mp3
75,Al-Qiyamah,34,Abdul Basit,2,1770,1870,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075034.mp3
75,Al-Qiyamah,34,Abdul Basit,3,2080,3720,1640,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075034.mp3
75,Al-Qiyamah,35,Abdul Basit,1,0,1440,1440,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075035.mp3
75,Al-Qiyamah,35,Abdul Basit,2,1720,2320,600,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075035.mp3
75,Al-Qiyamah,35,Abdul Basit,3,3010,3110,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075035.mp3
75,Al-Qiyamah,35,Abdul Basit,4,3320,5160,1840,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075035.mp3
75,Al-Qiyamah,36,Abdul Basit,1,0,1640,1640,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075036.mp3
75,Al-Qiyamah,36,Abdul Basit,2,2080,3600,1520,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075036.mp3
75,Al-Qiyamah,36,Abdul Basit,3,3810,3910,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075036.mp3
75,Al-Qiyamah,36,Abdul Basit,4,4720,5720,1000,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075036.mp3
75,Al-Qiyamah,36,Abdul Basit,5,5920,7240,1320,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075036.mp3
75,Al-Qiyamah,37,Abdul Basit,1,0,960,960,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075037.mp3
75,Al-Qiyamah,37,Abdul Basit,2,1120,1600,480,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075037.mp3
75,Al-Qiyamah,37,Abdul Basit,3,1600,2600,1000,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075037.mp3
75,Al-Qiyamah,37,Abdul Basit,4,3450,3550,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075037.mp3
75,Al-Qiyamah,37,Abdul Basit,5,4760,5840,1080,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075037.mp3
75,Al-Qiyamah,37,Abdul Basit,6,6680,8520,1840,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075037.mp3
75,Al-Qiyamah,38,Abdul Basit,1,0,1920,1920,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075038.mp3
75,Al-Qiyamah,38,Abdul Basit,2,2210,2310,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075038.mp3
75,Al-Qiyamah,38,Abdul Basit,3,3080,4040,960,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075038.mp3
75,Al-Qiyamah,38,Abdul Basit,4,4720,5760,1040,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075038.mp3
75,Al-Qiyamah,38,Abdul Basit,5,6000,7840,1840,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075038.mp3
75,Al-Qiyamah,39,Abdul Basit,1,0,1240,1240,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075039.mp3
75,Al-Qiyamah,39,Abdul Basit,2,1410,1510,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075039.mp3
75,Al-Qiyamah,39,Abdul Basit,3,2440,3640,1200,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075039.mp3
75,Al-Qiyamah,39,Abdul Basit,4,3880,4720,840,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075039.mp3
75,Al-Qiyamah,39,Abdul Basit,5,4960,6680,1720,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075039.mp3
75,Al-Qiyamah,40,Abdul Basit,1,0,1200,1200,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075040.mp3
75,Al-Qiyamah,40,Abdul Basit,2,1480,2320,840,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075040.mp3
75,Al-Qiyamah,40,Abdul Basit,3,2600,3840,1240,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075040.mp3
75,Al-Qiyamah,40,Abdul Basit,4,4200,4600,400,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075040.mp3
75,Al-Qiyamah,40,Abdul Basit,5,5730,5830,100,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075040.mp3
75,Al-Qiyamah,40,Abdul Basit,6,7200,7800,600,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075040.mp3
75,Al-Qiyamah,40,Abdul Basit,7,8240,9800,1560,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/075040.mp3
82,Al-Infitar,1,Abdul Basit,1,0,840,840,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/082001.mp3
82,Al-Infitar,1,Abdul Basit,2,1160,2960,1800,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/082001.mp3
82,Al-Infitar,1,Abdul Basit,3,3280,5520,2240,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/082001.mp3
82,Al-Infitar,2,Abdul Basit,1,0,880,880,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/082002.mp3
82,Al-Infitar,2,Abdul Basit,2,1000,2280,1280,https://audio-cdn.tarteel.ai/quran/abdulBasitMurattal/082002.mp3
